PlasmoDB_GeneID	Antisense.PfBloodR1	Antisense.PfBloodR2	Antisense.PfOocystR1	Antisense.PfOocystR2	Antisense.PfSporozoiteR1	Antisense.PfSporozoiteR2	Sense.PfBloodR1	Sense.PfBloodR2	Sense.PfOocystR1	Sense.PfOocystR2	Sense.PfSporozoiteR1	Sense.PfSporozoiteR2
PF3D7_0625300	0	1.93931291	2.295588379	5.047746751	0	1.020328252	14.57697069	21.15726259	57.90695084	60.04069575	28.93984319	21.3000145
PF3D7_0625400	8.536955499	0.969656455	0	1.261936688	2.450487523	13.26426727	186.4317831	7.295607791	11.58139017	14.49258173	353.0660869	355.0002416
PF3D7_0625500	0	0.969656455	0	0.841291125	0	1.020328252	11.50813476	21.88682337	4.454380834	5.619572509	14.4699216	9.46667311
PF3D7_0625600	7.114129583	0.969656455	3.443382569	1.261936688	0	0	175.6908573	46.69188986	41.87117984	30.75976531	17.36390591	7.100004832
PF3D7_0625700	0	0	0	0.841291125	0	0	3.068835935	7.295607791	24.94453267	27.80209557	0	2.366668277
PF3D7_0625800	0	1.93931291	0	0.420645563	0	0	11.50813476	12.40253324	1.781752334	4.436504612	0	0
PF3D7_0625900	0	0	0	0.420645563	0	0	4.603253902	5.106925454	0.890876167	1.774601845	0	0
PF3D7_0626000	17.073911	24.24141137	4.591176758	12.61936688	7.351462568	13.26426727	129.6583183	206.4657005	39.19855134	47.61848284	124.4413257	177.5001208
PF3D7_0626100	2.845651833	0.969656455	1.14779419	2.944518938	0	1.020328252	9.206507805	18.96858026	65.03396017	75.71634538	124.4413257	170.400116
PF3D7_0626200	0	0	4.591176758	1.261936688	3.675731284	0	3.836044919	0	1.781752334	2.366135793	0	0
PF3D7_0626300	0	2.908969365	4.591176758	10.93678463	0	1.020328252	2.301626951	4.377364674	101.559883	125.1094301	2.893984319	2.366668277
PF3D7_0626400	4.26847775	7.75725164	4.591176758	2.944518938	9.801950091	9.182954265	58.30788276	135.6983049	65.03396017	60.92799668	766.9058446	665.033786
PF3D7_0626500	7.114129583	11.63587746	0	0.420645563	0	2.040656503	49.86858394	142.9939127	8.017885501	3.54920369	63.66765502	61.53337521
PF3D7_0626600	12.80543325	31.99866301	0	0	1.225243761	0	3.068835935	2.188682337	3.563504667	4.140737638	8.681952957	0
PF3D7_0626700	1.422825917	0.969656455	1.14779419	1.261936688	0	3.060984755	78.25531634	17.5094587	65.92483634	57.37879299	83.92554525	37.86669244
PF3D7_0626800	17.073911	3.87862582	5.738970948	7.571620126	1.225243761	3.060984755	1236.740882	124.0253324	400.0033989	335.3997487	651.1464718	612.9670839
PF3D7_0626840	0	0	1.14779419	0.841291125	0	1.020328252	0.767208984	0	0	1.183067897	0	2.366668277
PF3D7_0626900	0	0	1.14779419	2.944518938	0	0	3.068835935	12.40253324	32.96241817	32.53436716	2.893984319	0
PF3D7_0627000	0	3.87862582	0	0.420645563	0	0	12.27534374	21.15726259	2.6726285	3.844970664	20.25789023	18.93334622
PF3D7_0627100	28.45651833	14.54484682	12.62573609	8.833556814	9.801950091	17.34558028	362.1226403	338.5162015	220.9372894	195.7977369	813.2095937	901.7006137
PF3D7_0627200	1.422825917	0.969656455	1.14779419	2.523873375	0	2.040656503	2.301626951	7.295607791	19.59927567	25.43595978	23.15187455	61.53337521
PF3D7_0627300	8.536955499	9.69656455	10.33014771	8.833556814	35.53206908	38.77247356	151.1401698	129.8618187	151.4489483	168.2914083	2966.333927	2667.235149
PF3D7_0627400	2.845651833	0.969656455	2.295588379	1.261936688	3.675731284	1.020328252	16.87859764	28.45287038	24.0536565	26.91479465	0	0
PF3D7_0627500	5.691303666	5.81793873	8.034559327	4.206455626	1.225243761	1.020328252	169.5531854	29.18243116	231.6278034	209.4030177	2.893984319	0
PF3D7_0627600	2.845651833	1.93931291	3.443382569	0.841291125	1.225243761	0	45.26533004	82.44036804	24.0536565	20.99945516	2.893984319	2.366668277
PF3D7_0627700	8.536955499	3.87862582	10.33014771	8.412911251	4.900975045	4.081313006	286.1689509	135.6983049	272.608107	232.7686087	182.3210121	179.8667891
PF3D7_0627800	7.114129583	0	11.4779419	7.571620126	1.225243761	4.081313006	103.5732128	40.85540363	117.595654	112.0956832	185.2149964	170.400116
PF3D7_0627900	0	0.969656455	1.14779419	0.420645563	0	0	24.55068748	8.02516857	75.72447417	73.05444262	43.40976479	18.93334622
PF3D7_0628000	0	0.969656455	0	0	0	0	1.534417967	2.918243116	8.017885501	7.09840738	5.787968638	0
PF3D7_0628100	24.18804058	46.54350984	0	0.841291125	30.63109403	26.52853454	441.9123746	1462.039801	8.908761668	13.60528081	2396.219016	2925.201991
PF3D7_0628200	14.22825917	11.63587746	11.4779419	7.992265689	1.225243761	2.040656503	300.7459216	181.660634	244.9909459	249.3315592	199.684918	175.1334525
PF3D7_0628300	7.114129583	12.60553391	5.738970948	10.51613906	80.86608825	48.97575608	261.6182635	158.3146891	220.9372894	216.2056581	112.8653884	127.800087
PF3D7_0628400	0	2.908969365	3.443382569	1.261936688	1.225243761	2.040656503	12.27534374	30.64155272	0	3.54920369	0	0
PF3D7_0628500	4.26847775	0.969656455	1.14779419	0	0	0	5.370462886	7.295607791	7.127009334	5.619572509	2.893984319	0
PF3D7_0628600	7.114129583	0.969656455	4.591176758	5.468392313	1.225243761	2.040656503	51.40300191	35.0189174	82.85148351	70.68830682	2.893984319	4.733336555
PF3D7_0628700	8.536955499	23.27175492	16.06911865	7.571620126	13.47768137	15.30492377	6.904880854	8.02516857	66.81571251	24.25289188	156.2751532	92.30006282
PF3D7_0628800	0	0	1.14779419	0.420645563	0	0	2.301626951	10.94341169	8.908761668	12.12644594	0	0
PF3D7_0628900	1.422825917	0.969656455	6.886765138	6.730329001	0	0	9.973716789	35.74847817	23.16278034	37.26663874	0	4.733336555
PF3D7_0629000	0	0.969656455	0	1.261936688	0	0	0	0	0.890876167	0.295766974	2.893984319	2.366668277
PF3D7_0629100	1.422825917	2.908969365	2.295588379	2.103227813	1.225243761	1.020328252	85.1601972	40.12584285	24.94453267	39.04124059	26.04585887	40.23336072
PF3D7_0629200	0	0.969656455	3.443382569	0.841291125	0	0	43.73091207	31.3711135	50.77994151	58.56186088	28.93984319	16.56667794
PF3D7_0629300	0	0.969656455	1.14779419	1.261936688	259.7516774	246.9194369	6.13767187	6.566047012	1.781752334	1.478834871	9920.578246	10848.80738
PF3D7_0629400	1.422825917	6.787595185	5.738970948	3.365164501	0	1.020328252	36.82603122	103.5976306	158.5759577	136.3485751	14.4699216	16.56667794
PF3D7_0629500	4.26847775	0.969656455	3.443382569	1.68258225	0	2.040656503	89.7634511	28.45287038	32.96241817	44.6608131	0	7.100004832
PF3D7_0629600	0	0	0	0	0	0	11.50813476	1.459121558	7.127009334	11.23914502	2.893984319	0
PF3D7_0629700	12.80543325	4.848282275	13.77353028	7.571620126	11.02719385	19.38623678	164.1827225	118.918407	81.06973117	106.4761107	853.7253741	882.7672675
PF3D7_0629800	5.691303666	4.848282275	2.295588379	4.206455626	6.126218807	9.182954265	66.74718159	57.63530155	32.071542	33.42166808	373.3239772	355.0002416
PF3D7_0629900	1.422825917	6.787595185	0	1.261936688	2.450487523	5.101641258	144.2352889	242.2141787	25.83540884	18.63331937	616.41866	556.1670452
PF3D7_0630000	2.845651833	6.787595185	0	0	0	0	206.3792166	404.9062324	0	0	0	2.366668277
PF3D7_0630100	0	2.908969365	0	0.841291125	0	2.040656503	3.836044919	4.377364674	10.690514	7.985708302	40.51578047	66.26671177
PF3D7_0630200	29.87934425	105.6925536	0	0	0	0	266.9887263	674.8437206	0.890876167	0.887300922	2.893984319	2.366668277
PF3D7_0630300	15.65108508	22.30209846	1.14779419	4.206455626	0	0	293.0738318	574.8938939	64.14308401	70.68830682	5.787968638	9.46667311
PF3D7_0630400	2.845651833	0	0	0	9.801950091	10.20328252	3.836044919	8.02516857	0	0	228.6247612	234.3001595
PF3D7_0630500	0	0	4.591176758	2.523873375	3.675731284	0	19.18022459	11.67297247	25.83540884	14.19681476	66.56163934	28.40001933
PF3D7_0630600	2.845651833	4.848282275	10.33014771	5.889037876	12.25243761	8.162626013	105.1076308	125.484454	88.19674051	93.46236383	434.0976479	253.2335057
PF3D7_0630700	0	0.969656455	0	1.261936688	0	3.060984755	16.87859764	29.91199194	24.0536565	21.88675609	23.15187455	37.86669244
PF3D7_0630800	0	1.93931291	0	0	0	0	13.80976171	24.07550571	0	1.478834871	0	2.366668277
PF3D7_0630900	1.422825917	1.93931291	2.295588379	1.261936688	0	0	56.7734648	9.484290128	63.25220784	52.05498745	2.893984319	0
PF3D7_0631000	0	0	0	0	0	0	0.767208984	2.188682337	0	1.478834871	0	0
PF3D7_0631100	0	0	0	0	0	0	0	0.729560779	0	0.887300922	0	0
PF3D7_0631200	0	0	2.295588379	0.841291125	0	0	0	0	0	0.295766974	0	0
PF3D7_0631300	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_0631400	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_0631500	0	0	0	0	0	0	0.767208984	0	0	0	0	0
PF3D7_0631600	0	0	0	0	1.225243761	0	0	0	0	0	0	0
PF3D7_0631700	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_0631800	0	0	0	0.420645563	1.225243761	0	0	0	0	0	2.893984319	0
PF3D7_0631900	0	0	0	0	0	0	0	4.377364674	0	0	0	0
PF3D7_0632000	0	0	0	0	0	1.020328252	0	0	0	0	0	0
PF3D7_0632100	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_0632200	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_0632300	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_0632400	0	0	0	0	0	0	0	0	0	0	0	2.366668277
PF3D7_0632500	2.845651833	0.969656455	1.14779419	0.420645563	4.900975045	3.060984755	23.01626951	9.484290128	4.454380834	1.183067897	81.03156093	47.33336555
PF3D7_0632600	0	0	0	0	1.225243761	0	0	0	0	0	0	0
PF3D7_0632700	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_0632800	0	0	0	0	0	0	5.370462886	5.106925454	0	2.366135793	28.93984319	47.33336555
PF3D7_0700100	0	0.969656455	1.14779419	0.841291125	2.450487523	4.081313006	14.57697069	5.106925454	0.890876167	2.957669742	66.56163934	54.43337038
PF3D7_0700200	0	0	0	0	0	0	0	0	0	0	0	2.366668277
PF3D7_0700300	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_0700400	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_0700500	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_0700600	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_0700700	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_0700800	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_0700900	0	0	0	0	0	0	0.767208984	0	0	0	0	0
PF3D7_0701000	0	0	3.443382569	1.261936688	0	0	0	0	0	0.295766974	0	0
PF3D7_0701100	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_0701200	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_0701300	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_0701400	1.422825917	0	0	0	0	0	0	0	0	0	0	0
PF3D7_0701500	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_0701600	0	0	0	0	0	0	0	0	0	0.295766974	0	0
PF3D7_0701700	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_0701800	0	0	0	0	0	0	0	7.295607791	0	0	0	0
PF3D7_0701900	2.845651833	0	0	0.420645563	0	0	38.36044919	0	0	0	2.893984319	2.366668277
PF3D7_0702000	1.422825917	0	0	0	0	0	85.1601972	0	0	0	0	0
PF3D7_0702100	0	0.969656455	0	0	0	1.020328252	48.33416598	9.484290128	0	0	52.09171774	49.70003383
PF3D7_0702200	27.03369241	3.87862582	0	0.420645563	0	0	329.132654	30.64155272	0	0	0	2.366668277
PF3D7_0702300	19.91956283	0	0	0	0	0	97.43554094	0	1.781752334	1.774601845	0	0
PF3D7_0702400	34.147822	0	0	0	0	0	843.1626731	6.566047012	6.236133167	9.760310147	5.787968638	14.20000966
PF3D7_0702500	38.41629975	0.969656455	2.295588379	0.420645563	0	0	1206.819731	0.729560779	21.381028	28.39362952	0	0
PF3D7_0702600	0	0	0	0	1.225243761	0	0	0	0	0	0	0
PF3D7_0702700	0	0	0	0	0	0	0.767208984	0	16.92664717	6.211106457	75.2435923	61.53337521
PF3D7_0702800	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_0702900	0	1.93931291	2.295588379	3.785810063	0	0	24.55068748	19.69814104	18.7083995	20.70368819	0	2.366668277
PF3D7_0703000	0	2.908969365	2.295588379	1.68258225	0	1.020328252	9.206507805	31.3711135	17.81752334	14.49258173	0	2.366668277
PF3D7_0703100	0	0	0	0.841291125	0	0	6.13767187	7.295607791	0	4.436504612	0	0
PF3D7_0703200	0	0.969656455	0	2.103227813	0	1.020328252	16.87859764	25.53462727	19.59927567	20.70368819	0	4.733336555
PF3D7_0703300	0	0	1.14779419	0	0	0	27.61952341	31.3711135	8.017885501	15.37988266	20.25789023	33.13335588
PF3D7_0703400	0	0	0	3.785810063	0	0	6.13767187	18.23901948	14.25401867	15.08411568	2.893984319	0
PF3D7_0703500	19.91956283	8.726908095	18.36470703	16.40517694	14.70292514	12.24393902	833.1889563	474.2145064	677.9567629	570.5344931	2086.562694	1673.234472
PF3D7_0703600	7.114129583	14.54484682	22.95588379	10.0954935	17.15341266	10.20328252	25.31789646	42.31452519	18.7083995	25.1401928	5.787968638	9.46667311
PF3D7_0703700	5.691303666	1.93931291	1.14779419	1.261936688	0	0	118.9173925	24.80506649	18.7083995	22.18252306	0	0
PF3D7_0703800	2.845651833	7.75725164	1.14779419	1.261936688	0	0	89.7634511	143.7234735	9.799637834	12.12644594	0	2.366668277
PF3D7_0703900	34.147822	24.24141137	345.4860511	230.0931227	296.5089902	256.1023912	182.5957381	99.94982673	1273.952918	648.3212073	2804.270805	3152.402146
PF3D7_0704000	2.845651833	0.969656455	10.33014771	8.412911251	1.225243761	1.020328252	49.86858394	21.15726259	83.74235968	86.9554904	49.19773342	47.33336555
PF3D7_0704100	21.34238875	43.63454047	4.591176758	2.103227813	9.801950091	6.12196951	276.1952341	825.1332411	30.28978967	15.08411568	353.0660869	305.3002078
PF3D7_0704200	0	0	3.443382569	5.047746751	0	0	52.93741988	5.106925454	55.23432234	62.99836549	5.787968638	0
PF3D7_0704300	1.422825917	0.969656455	10.33014771	4.627101188	0	0	3.836044919	6.566047012	67.70658867	79.26554907	2.893984319	0
PF3D7_0704400	0	13.57519037	3.443382569	2.523873375	0	0	75.18648041	248.7802257	26.726285	38.74547361	2.893984319	14.20000966
PF3D7_0704500	0	1.93931291	3.443382569	1.261936688	8.576706329	5.101641258	27.61952341	48.8805722	8.908761668	9.168776199	69.45562366	61.53337521
PF3D7_0704600	29.87934425	18.42347264	12.62573609	18.50840475	18.37865642	32.65050405	449.5844645	357.4847817	225.3916702	273.5844511	1446.99216	1434.200976
PF3D7_0704700	2.845651833	2.908969365	27.54706055	10.51613906	13.47768137	16.32525203	15.34417967	16.77989792	46.32556067	39.63277454	63.66765502	92.30006282
PF3D7_0704800	1.422825917	2.908969365	0	0.841291125	8.576706329	6.12196951	21.48185154	41.58496441	11.58139017	19.52062029	413.8397576	407.0669437
PF3D7_0704900	2.845651833	1.93931291	0	0	2.450487523	1.020328252	52.17021089	71.49695635	16.035771	13.60528081	8.681952957	2.366668277
PF3D7_0705000	7.114129583	8.726908095	8.034559327	3.785810063	0	0	59.84230073	48.8805722	75.72447417	81.33591789	2.893984319	2.366668277
PF3D7_0705100	1.422825917	1.93931291	0	0.420645563	0	0	40.66207614	86.08817193	1.781752334	4.436504612	2.893984319	2.366668277
PF3D7_0705200	0	0.969656455	2.295588379	1.68258225	0	0	1.534417967	7.295607791	31.18066584	23.36559096	2.893984319	0
PF3D7_0705300	2.845651833	11.63587746	1.14779419	2.944518938	0	0	89.7634511	188.226681	95.32374984	67.13910313	0	7.100004832
PF3D7_0705400	1.422825917	8.726908095	1.14779419	5.468392313	0	1.020328252	207.1464256	358.9439033	140.7584343	139.3062448	147.5932003	75.73338488
PF3D7_0705500	27.03369241	6.787595185	1.14779419	7.150974564	15.9281689	16.32525203	416.5944782	196.9814104	86.41498818	111.7999162	1062.092245	904.067282
PF3D7_0705600	2.845651833	0	5.738970948	1.68258225	0	0	0.767208984	1.459121558	22.27190417	15.37988266	0	7.100004832
PF3D7_0705700	0	2.908969365	3.443382569	8.412911251	0	1.020328252	181.0613202	48.8805722	232.5186795	267.3733446	54.98570206	56.80003866
PF3D7_0705800	7.114129583	8.726908095	1.14779419	0	0	0	99.73716789	196.9814104	6.236133167	8.57724225	2.893984319	0
PF3D7_0705900	1.422825917	1.93931291	4.591176758	2.523873375	0	0	23.7834785	56.90574077	236.9730604	252.289229	2.893984319	0
PF3D7_0706000	4.26847775	3.87862582	6.886765138	7.992265689	0	0	158.0450507	97.03158362	122.940911	136.6443421	0	9.46667311
PF3D7_0706100	2.845651833	0	0	2.103227813	0	0	13.80976171	16.77989792	52.56169384	46.43541494	5.787968638	4.733336555
PF3D7_0706200	0	0	0	0	0	0	0.767208984	1.459121558	6.236133167	7.394174354	0	0
PF3D7_0706300	0	0.969656455	8.034559327	4.206455626	0	0	0	0	0	1.478834871	14.4699216	2.366668277
PF3D7_0706400	9.959781416	2.908969365	3.443382569	7.571620126	0	0	138.0976171	18.96858026	183.5204904	216.7971921	46.30374911	33.13335588
PF3D7_0706500	4.26847775	3.87862582	10.33014771	11.77807575	0	4.081313006	89.7634511	40.12584285	126.5044157	147.5877201	133.1232787	144.3667649
PF3D7_0706600	7.114129583	12.60553391	0	1.261936688	0	0	1.534417967	1.459121558	10.690514	6.802640406	0	0
PF3D7_0706700	18.49673691	6.787595185	2.295588379	1.68258225	3.675731284	4.081313006	108.1764667	181.660634	0.890876167	0.887300922	0	2.366668277
PF3D7_0706800	1.422825917	0	0	0	0	0	0	0	0	0	0	0
PF3D7_0706900	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_0707000	0	0	0	0	0	0	0	0.729560779	0	0	0	0
PF3D7_0707100	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_0707200	8.536955499	0	10.33014771	5.047746751	3.675731284	3.060984755	32.22277732	46.69188986	40.98030367	44.6608131	78.13757662	125.4334187
PF3D7_0707300	0	0	0	0	0	1.020328252	1.534417967	11.67297247	0.890876167	1.183067897	11.57593728	14.20000966
PF3D7_0707400	4.26847775	0	1.14779419	1.68258225	0	1.020328252	48.33416598	110.1636776	138.0858058	128.9544007	0	0
PF3D7_0707420	1.422825917	7.75725164	8.034559327	12.61936688	13.47768137	9.182954265	378.234029	399.7993069	49.88906534	62.40683155	133.1232787	113.6000773
PF3D7_0707500	2.845651833	0	8.034559327	1.68258225	1.225243761	0	53.70462886	21.88682337	4.454380834	9.464543173	5.787968638	4.733336555
PF3D7_0707600	1.422825917	1.93931291	1.14779419	1.261936688	1.225243761	0	27.61952341	40.12584285	17.81752334	13.60528081	0	2.366668277
PF3D7_0707700	12.80543325	8.726908095	20.66029541	12.61936688	19.60390018	26.52853454	165.7171405	140.8052304	150.5580722	170.6575441	1010.000527	842.5339068
PF3D7_0707800	0	1.93931291	5.738970948	7.992265689	3.675731284	9.182954265	8.439298821	21.88682337	42.762056	51.16768653	28.93984319	33.13335588
PF3D7_0707900	0	0.969656455	0	0.841291125	0	0	68.28159955	46.69188986	88.19674051	86.06818948	14.4699216	0
PF3D7_0708000	2.845651833	18.42347264	8.034559327	6.309683438	1.225243761	2.040656503	79.02252533	203.5474574	81.06973117	97.01156752	14.4699216	2.366668277
PF3D7_0708100	5.691303666	2.908969365	0	1.68258225	3.675731284	6.12196951	32.22277732	23.34594493	49.88906534	49.98461863	28.93984319	30.76668761
PF3D7_0708200	0	2.908969365	0	2.944518938	1.225243761	0	30.68835935	62.01266622	13.3631425	12.42221291	31.83382751	2.366668277
PF3D7_0708300	1.422825917	0	1.14779419	0.841291125	3.675731284	0	11.50813476	12.40253324	21.381028	28.68939649	2.893984319	0
PF3D7_0708400	31.30217016	22.30209846	51.65073853	46.27101188	3.675731284	10.20328252	1535.952385	822.214998	3900.255858	4028.937722	917.3930292	1204.634153
PF3D7_0708500	9.959781416	5.81793873	1.14779419	3.785810063	0	0	128.1239003	224.70472	70.37921717	110.9126153	2.893984319	4.733336555
PF3D7_0708600	5.691303666	13.57519037	0	0	0	0	116.6157655	230.5412062	2.6726285	1.478834871	2.893984319	0
PF3D7_0708700	1.422825917	0	1.14779419	2.523873375	0	2.040656503	23.01626951	58.36486233	57.90695084	66.54756918	0	2.366668277
PF3D7_0708800	12.80543325	2.908969365	12.62573609	12.19872131	1.225243761	0	412.7584333	75.87432102	629.8494499	629.392121	31.83382751	7.100004832
PF3D7_0708900	1.422825917	0.969656455	3.443382569	1.68258225	0	0	16.11138866	8.754729349	24.94453267	38.15393967	2.893984319	7.100004832
PF3D7_0709000	5.691303666	5.81793873	1.14779419	1.68258225	3.675731284	9.182954265	297.6770857	25.53462727	34.7441705	33.42166808	0	2.366668277
PF3D7_0709050	14.22825917	19.3931291	5.738970948	4.627101188	1.225243761	3.060984755	116.6157655	86.08817193	5.345257001	6.506873431	0	2.366668277
PF3D7_0709100	106.7119437	99.87461486	72.31103394	39.54068288	74.73986944	45.91477132	3180.848447	4331.402345	344.7690765	182.1924561	668.5103777	532.5003624
PF3D7_0709200	0	0	1.14779419	0	2.450487523	4.081313006	4.603253902	4.377364674	8.017885501	7.985708302	20.25789023	16.56667794
PF3D7_0709300	1.422825917	1.93931291	8.034559327	3.785810063	7.351462568	5.101641258	39.12765817	34.28935662	48.99818917	66.25180221	23.15187455	28.40001933
PF3D7_0709400	0	5.81793873	2.295588379	4.627101188	0	0	44.49812106	62.01266622	89.08761668	64.47720037	2.893984319	0
PF3D7_0709500	0	0.969656455	3.443382569	2.523873375	1.225243761	3.060984755	12.27534374	11.67297247	36.52592284	33.12590111	0	0
PF3D7_0709600	0	2.908969365	5.738970948	5.047746751	0	0	37.5932402	12.40253324	81.06973117	74.53327749	0	18.93334622
PF3D7_0709700	9.959781416	17.45381619	0	4.206455626	0	0	125.0550644	374.9942404	49.88906534	69.50523893	0	9.46667311
PF3D7_0709800	1.422825917	2.908969365	1.14779419	1.261936688	0	0	3.836044919	8.754729349	9.799637834	10.64761107	2.893984319	7.100004832
PF3D7_0709900	0	5.81793873	2.295588379	4.627101188	6.126218807	5.101641258	47.56695699	90.46553661	46.32556067	70.09677287	272.034526	149.1001015
PF3D7_0710000	5.691303666	7.75725164	11.4779419	7.992265689	3.675731284	3.060984755	63.67834565	124.7548932	34.7441705	47.91424981	37.62179615	21.3000145
