Gene.ID	ToxoDB_ID	Gene.Name.or.Symbol	Oocyst_4vs0d_logFC	Oocyst_4vs0d_test	Oocyst_10vs0d_logFC	Oocyst_10vs0d_test	Tachy_2dpi_vitro_vs_Oocyst_0d_logFC	Tachy_2dpi_vitro_vs_Oocyst_0d_test	Brady_4dpi_vitro_vs_Oocyst_0d_logFC	Brady_4dpi_vitro_vs_Oocyst_0d_test	Brady_8dpi_vitro_vs_Oocyst_0d_logFC	Brady_8dpi_vitro_vs_Oocyst_0d_test	Brady_21dpi_vivo_vs_Oocyst_0d_logFC	Brady_21dpi_vivo_vs_Oocyst_0d_test
TGME49_291020	80.m02304	N/A	0.719068104999999	1	0.394965464999999	0	0.690096507499999	1	0.341092739499999	0	0.481559408999999	0	0.299544207999999	0
TGME49_258890	55.m04795	N/A	1.778045675	1	1.408621114	1	-0.185909731000001	0	0.0444496619999994	0	-0.111633574000002	0	-0.0140811775	0
TGME49_310660	583.m05377	N/A	1.030230721	1	0.417287517000001	0	0.329436794500001	0	0.3596824985	0	0.4323139555	0	0.35052761	0
TGME49_221400	41.m01294	N/A	0.0651520300000001	0	0.204139707	0	0.593759164000001	0	0.614294796	0	0.520587540999999	0	0.9145368625	1
TGME49_281490	74.m00760	N/A	0.0150538985000011	0	-0.417381655	0	0.771623607999999	1	1.028409956	1	0.825394386	1	0.6858496415	1
TGME49_260580	55.m04896	N/A	0.7671942195	1	0.264788051499999	0	0.639941824	1	0.5028335825	0	0.423413972499999	0	0.309130099	0
TGME49_232520	44.m02728	N/A	-0.896808339999999	-1	1.017493241	1	0.862744084	1	0.437504940500002	0	1.0854445245	1	0.396131467500001	0
TGME49_306080	541.m01215	N/A	-0.0657472924999984	0	0.155079522	0	0.449344120500001	0	0.730048148	1	1.043282832	1	0.5890664955	1
TGME49_294420	83.m01267	N/A	0.0425244530000017	0	-0.249963752	0	0.5813306955	1	0.5702654755	1	0.8049831305	1	1.1497793265	1
TGME49_215950	35.m00849	N/A	0.4180758915	0	0.0813247385000002	0	0.847154377	1	0.457418157	0	0.7188660535	1	0.3748712855	0
TGME49_304740	540.m00203	ROP35	0.991832838500001	1	0.7464289455	1	0.322634116000001	0	-0.0561527909999997	0	0.463183889	0	0.4290046425	0
TGME49_306330	541.m02064	N/A	1.7168830185	1	0.8684967855	1	0.260951878999999	0	0.156263643500001	0	0.0233340355000005	0	-0.132036139999999	0
TGME49_306500	541.m02047	N/A	0.712733090500002	1	0.3343792625	0	-0.00966339399999905	0	0.776164769000002	1	0.696889069	1	0.382053728	0
TGME49_249320	50.m03292	N/A	0.407900219999998	0	0.282323633499999	0	0.831375864999999	1	0.4080550575	0	0.532077410999998	1	0.428962527	0
TGME49_225930	42.m00050	TPI-I	-0.677036162499997	-1	1.011274985	1	0.547954543000002	1	0.564998813	1	0.920205926500003	1	0.514021222500002	1
TGME49_249550	50.m00076	N/A	0.680469507000001	1	0.0224238725000006	0	0.386023112500001	0	0.482609459	0	0.421628815500001	0	0.885998219500001	1
TGME49_259550	55.m00011	N/A	0.555242500500001	1	0.741117561500002	1	0.318979815500001	0	0.420566023500002	0	0.6544751425	1	0.188645875000001	0
TGME49_278680	65.m00020	N/A	2.493365163	1	1.3568197935	1	-0.840090589999999	-1	-0.240144528499999	0	0.283418746000001	0	-0.176632596999999	0
TGME49_266060	57.m00025	RPSA	-0.966140643499998	-1	0.441983014000002	0	1.1518182685	1	0.725251909000001	1	1.192681414	1	0.329670421000002	0
TGME49_224940	42.m03392	N/A	0.0750828445000016	0	0.372680128000001	0	0.257769191500001	0	0.847271973	1	0.914111697000001	1	0.394470226500001	0
TGME49_321560	645.m00322	N/A	1.0558845625	1	0.8613379135	1	0.257699558500001	0	0.347502866500001	0	0.107940721500001	0	0.229864632	0
TGME49_250840	50.m05682	N/A	0.352821228500001	0	0.0786325740000002	0	0.0547570689999999	0	0.9949674395	1	0.962285422499999	1	0.4150761985	0
TGME49_254690	52.m01670	N/A	-0.6862894605	-1	0.189435731999999	0	0.7349722235	1	0.712450384	1	0.970499618999999	1	0.9368222755	1
TGME49_278310	65.m02532	N/A	0.1225753225	0	-0.027170063999999	0	0.465161483500002	0	1.0566754185	1	0.546307244000001	0	0.692986886500001	1
TGME49_228230	42.m03615	N/A	0.0960682115000004	0	0.115898680500001	0	0.895109509	1	0.556984103	1	0.6013519555	1	0.5910811075	1
TGME49_237890	48.m00100	CDPK4	0.0102629254999997	0	-0.447582757000001	0	0.371653619499999	0	0.916036938999999	1	1.1151705955	1	0.887767722999999	1
TGME49_235720	46.m03683	N/A	-0.14891288	0	0.5624444685	1	0.661866854499999	1	0.3300494755	0	0.485496725499999	1	0.961483041	1
TGME49_240970	49.m03248	N/A	0.0705366380000005	0	0.292374367500001	0	0.845395376	1	0.6899972765	1	0.46590823	0	0.4861187645	0
TGME49_279420	69.m00143	N/A	0.241882768000001	0	-0.0164954169999989	0	0.518686071000002	0	0.658673275000001	0	0.442350492500001	0	0.9967294935	1
TGME49_212960	31.m00862	N/A	0.142960697000001	0	0.846285262	1	0.6305644085	0	0.6159461945	0	0.3781146875	0	0.2226636465	0
TGME49_226230	42.m00078	N/A	2.405883051	1	2.094592055	1	-0.598661331	0	-0.336455625500001	0	-0.623919416500001	0	-0.106820869500001	0
TGME49_222120	41.m02945	N/A	0.700667030000001	1	0.411216394499999	0	0.698207142	1	0.478029611499999	0	0.655387380999999	1	-0.1105557775	0
TGME49_216050	35.m00856	N/A	-0.0429427489999972	0	0.689593063000002	1	0.887920249000002	1	0.627628096500001	1	0.338755107000002	0	0.331523653500001	0
TGME49_315900	583.m09147	N/A	1.242056827	1	0.802528253499998	1	-0.451983502500001	0	0.201746801	0	0.980198847499999	1	0.0575351249999994	0
TGME49_245540	50.m03074	N/A	0.749628294500001	1	0.338428184000001	0	0.0690807960000011	0	0.428816604500001	0	0.171668962000001	0	1.0736511465	1
TGME49_245550	50.m03074	N/A	0.749628294500001	1	0.338428184000001	0	0.0690807960000011	0	0.428816604500001	0	0.171668962000001	0	1.0736511465	1
TGME49_228250	42.m03617	N/A	-0.365205416499998	0	-0.291485953999998	0	1.0257674935	1	0.652970158000002	1	0.863458333000002	1	0.943573356500001	1
TGME49_278100	65.m01150	N/A	-0.0730419234999982	0	-0.0695800189999991	0	0.6084606185	1	0.7666078405	1	1.108502745	1	0.487874333000001	0
TGME49_252465	52.m01548	N/A	1.467585207	1	0.751387105	1	0.0891629775000018	0	-0.115170824499999	0	0.209925792000002	0	0.420192101	0
TGME49_301400	162.m00324	N/A	1.1697149515	1	1.4179848995	1	0.110452267499999	0	0.0492448689999998	0	0.1111232465	0	-0.0366096235000004	0
TGME49_226540	42.m03509	N/A	3.0187052595	1	2.0503210665	1	0.018653540499999	0	-0.9416978895	-1	-0.953528398	-1	-0.373009662	0
TGME49_279390	69.m00140	N/A	-0.0598365875	0	0.165590750500001	0	1.095320229	1	0.499511489	0	0.847515357499999	1	0.2687538415	0
TGME49_221330	41.m00003	N/A	-0.293634793499998	0	-0.420301550999997	0	1.2308000235	1	0.637278562000002	1	0.859303227500003	1	0.801917835500002	1
TGME49_255500	55.m04621	N/A	1.321470827	1	1.119826576	1	-0.0412240379999993	0	-0.0355199614999999	0	0.1882588915	0	0.259392683000001	0
TGME49_243190	49.m03331	N/A	0.242492437000003	0	-0.164882654999997	0	0.373672639500002	0	0.543044653000002	1	0.905159013500002	1	0.911819660000002	1
TGME49_266930	57.m01824	GTF2H3	1.4802635025	1	0.830523779500001	1	0.0148857610000004	0	0.126877636000001	0	0.189517431000001	0	0.1680551555	0
TGME49_270150	59.m03499	N/A	0.7449926205	1	0.315544418	0	0.4418552075	0	0.430986554000001	0	0.492804775	1	0.3824499165	0
TGME49_242310	49.m05690	N/A	1.48068649	1	1.380111985	1	0.0744466359999989	0	0.320504651999999	0	-0.393566223000002	0	-0.0540478130000008	0
TGME49_294200	83.m00004	N/A	-0.583775286999998	0	0.0318293490000015	0	1.303154416	1	0.511068280500002	0	1.05847833	1	0.487253707000002	0
TGME49_309160	583.m05275	N/A	0.424599803500002	0	-0.4116440655	0	1.043899291	1	0.913809365000001	1	0.633724229000002	1	0.200760634	0
TGME49_261650	55.m00162	N/A	-1.7272661255	-1	-1.8923894	-1	0.0154392870000013	0	2.3925930345	1	2.226806369	1	1.787783066	1
TGME49_321390	645.m00681	N/A	1.55219775	1	1.0491487785	1	-0.432145446499998	0	0.420824530000001	0	0.413531758000001	0	-0.202087456499998	0
TGME49_222430	41.m01366	N/A	2.311604862	1	1.2489009255	1	-0.541198353999999	0	-0.339911689499998	0	-0.1358636705	0	0.256052114000001	0
TGME49_213340	31.m00925	N/A	1.981417433	1	1.970151495	1	-0.281169348	0	-0.215345433999999	0	-0.389291437999999	0	-0.269106777999999	0
TGME49_201690	20.m03988	N/A	0.954265588000001	1	0.3179458735	0	0.0817622509999998	0	0.53749699	1	0.433566492499999	0	0.469503152500001	1
TGME49_273110	59.m03663	SRS30D	0.585756809000001	1	0.502305328500001	1	0.394031109	0	0.164457665	0	0.543516865500001	1	0.5994314255	1
TGME49_218450	38.m01092	N/A	2.298548612	1	1.9796171445	1	-0.497259651	0	-0.5047946295	0	-0.643562918500001	0	0.156507984	0
TGME49_306510	541.m01242	N/A	0.167809112000001	0	0.665452252000001	1	0.249163091	0	0.663238839000001	1	0.584040695000001	0	0.458768314000001	0
TGME49_319650	641.m00173	N/A	0.634165615500001	1	0.665938332000001	1	0.529100112500001	1	0.311049292	0	0.271290041000001	0	0.374324238000001	0
TGME49_219790	38.m01074	N/A	0.264744699500001	0	0.405464024499999	0	1.0375976525	1	0.442387013999999	0	0.499898428	0	0.129937135	0
TGME49_202980	20.m03759	N/A	-0.0984177079999986	0	0.0651096265000009	0	0.683838714	1	0.5514801245	1	0.735526053	1	0.836948533499999	1
TGME49_313480	583.m05559	N/A	0.908227075000001	1	1.067130611	1	0.5227522465	0	0.0532067225000006	0	0.1769717525	0	0.0443081294999996	0
TGME49_312670	583.m09184	N/A	0.314479146000002	0	0.434443100500001	0	0.418413364000001	0	0.524758985500002	0	0.457461560500002	0	0.621218692500001	1
TGME49_316260	583.m05738	N/A	0.558826349500003	1	-0.392499445999999	0	0.874426076	1	0.473351851500002	0	0.282584775000001	0	0.965868486500002	1
TGME49_238895	49.m03114	N/A	0.331190113000003	0	0.320881368500001	0	0.120300242500002	0	0.6881184055	1	0.351529825000001	0	0.947571045500002	1
TGME49_258590	55.m04771	N/A	0.0262830480000003	0	0.432535059499999	0	0.432205768499999	0	0.540764486	1	1.066240309	1	0.261286856	0
TGME49_235160	46.m01635	N/A	0.754038466500002	1	0.483188154000001	0	0.710110072500002	1	0.126210425000001	0	0.282967546000002	0	0.4023497845	0
TGME49_236200	46.m01691	N/A	-0.233357553499999	0	0.472550892	0	0.956802172500002	1	0.233237737500001	0	0.874777847000002	1	0.449505606000001	0
TGME49_261060	55.m00018	N/A	0.3563627875	0	1.068462044	1	0.330674646999999	0	0.3093820035	0	0.0492041694999994	0	0.637286084	1
TGME49_225720	42.m00052	N/A	-0.700783618999998	-1	-0.0674884874999977	0	0.421107527000001	0	1.203170082	1	0.873733475500002	1	1.0163224075	1
TGME49_296121	239.m00011	N/A	0.5451447415	1	0.768326314500001	1	0.414207022	0	0.227677557000001	0	0.594915618000001	1	0.194558845000001	0
TGME49_320000	641.m02554	N/A	0.302828144000001	0	0.176082878	0	0.997909994500001	1	0.320487840500002	0	0.848119971000001	1	0.0966231370000004	0
TGME49_210950	27.m00833	N/A	2.067881345	1	1.953463519	1	-0.232944955	0	-0.584625278	0	-0.5031371295	0	0.0410599749999996	0
TGME49_255480	55.m10280	N/A	0.808216372	1	0.999538704000001	1	0.575019865	0	0.1158449865	0	0.0644406670000004	0	0.1771707495	0
TGME49_318130	641.m01458	N/A	0.8542812385	1	0.512646732499998	0	0.542090071999998	0	0.161114347999999	0	0.371481308499999	0	0.294049703499998	0
TGME49_321360	645.m00309	N/A	1.209561421	1	0.612960026500001	1	0.00755956900000054	0	-0.00161479249999985	0	0.0722661365000001	0	0.834492987000001	1
TGME49_316140	583.m00704	N/A	0.2684974145	0	-0.170285618	0	0.641677666000001	1	0.6713036415	1	0.831754001499999	1	0.491839075500001	1
TGME49_291910	80.m02339	N/A	0.5597522895	0	0.6856542975	1	0.180282445	0	0.391771761	0	0.616106702999999	1	0.2944223335	0
TGME49_309780	583.m00593	N/A	1.008626901	1	0.333474404999999	0	0.207177985999999	0	0.2951313475	0	0.435422748999999	0	0.445658854	0
TGME49_227000	42.m00093	N/A	1.0488492005	1	0.120470296500002	0	0.7483184565	1	0.140499376000001	0	0.204431568000002	0	0.459720053000001	0
TGME49_313560	583.m05562	N/A	-0.167658267999999	0	0.0957196769999999	0	0.944725106	1	0.340930549999999	0	0.7347626795	1	0.773607088499999	1
TGME49_288970	80.m02183	N/A	0.439652211000001	0	-0.2542983625	0	-1.015466399	-1	1.2771941025	1	1.764522998	1	0.509925930500001	0
TGME49_253140	52.m01567	N/A	0.750614249	1	0.208344105999999	0	0.486568736499999	0	0.5303384725	1	0.196161101999999	0	0.546834514499999	1
TGME49_282090	74.m00977	N/A	0.108599744	0	0.529211961000001	0	0.4672205635	0	0.596543464	1	0.647585379	1	0.362385306000001	0
TGME49_253290	52.m00009	N/A	0.0582068585000011	0	-0.119641237499999	0	0.840600721	1	0.673890988	1	0.771346905500001	1	0.4750191	0
TGME49_283830	76.m01557	N/A	0.414406581500001	0	0.188209395000001	0	0.835966877500001	1	0.231662943000001	0	0.568827396000002	1	0.459533639	0
TGME49_261620	55.m00161	N/A	0.211421751000001	0	0.416345845500002	0	0.658137749000002	1	0.606766255000002	1	0.502324866000002	0	0.295570440000001	0
TGME49_266970	57.m00031	N/A	1.684217362	1	0.936035714999999	1	2.0119712755	1	-0.7686332475	-1	-0.7294687335	-1	-0.444678286500001	0
TGME49_205730	20.m03933	N/A	1.5218458885	1	0.751478794499997	1	0.204470522999998	0	0.0855696274999982	0	-0.126060103500003	0	0.251291341499998	0
TGME49_250360	50.m03358	N/A	-0.4354729945	0	-0.720683037500001	-1	-0.488550482	0	1.947612686	1	1.9714412385	1	0.413701024	0
TGME49_286030	76.m01635	N/A	1.449515475	1	0.865723524000001	1	0.0423592225000018	0	-0.0381688134999987	0	0.176398232000002	0	0.190755170000001	0
TGME49_273330	59.m03672	N/A	0.6533733275	1	0.694463655	1	0.618707451000001	1	0.135319550000001	0	0.178041905	0	0.406303922000001	0
TGME49_311010	583.m11412	N/A	0.952451133000002	1	1.059012187	1	0.253251695000001	0	-0.302006869499999	0	0.0283637230000018	0	0.692671608500002	1
TGME49_230860	44.m02619	N/A	1.1236002	1	1.0441928255	1	0.354942181500002	0	0.166657426000002	0	0.140767560500002	0	-0.147319180999999	0
TGME49_262850	55.m05014	N/A	0.00400697950000106	0	0.205296289500001	0	0.866457796	1	0.541787292000001	1	0.632425758000001	1	0.4306699305	0
TGME49_240560	49.m03218	N/A	1.97495817	1	1.791597411	1	-0.320416084000001	0	-0.37475251	0	-0.116248898000002	0	-0.2749588015	0
TGME49_305590	541.m01185	N/A	0.5680891185	1	-0.0114084455000003	0	0.768976306	1	0.438703470999999	0	0.5680589925	1	0.3449628155	0
TGME49_318880	641.m01509	N/A	0.717377158000001	1	-0.0989748384999993	0	0.2327375835	0	0.293359064500001	0	0.473201121	1	1.0591858175	1
TGME49_266680	57.m03121	N/A	0.500862834000001	0	0.161948147500001	0	0.2165617355	0	0.799772019499999	1	0.9112263635	1	0.0858484690000001	0
TGME49_310110	583.m09099	N/A	-0.0450921669999995	0	-0.6429480745	-1	0.539917708	0	1.251441021	1	1.0792643535	1	0.492513927000001	0
TGME49_224620	42.m05836	N/A	1.056876149	1	0.897570593	1	0.3663401865	0	0.116891061	0	0.0568394185000005	0	0.1803721875	0
TGME49_295680	86.m00382	N/A	-0.255644922999999	0	1.2363343595	1	0.531128062000001	0	0.124309429	0	0.305301243000001	0	0.730736986000001	1
TGME49_229930	44.m02565	N/A	1.950016696	1	1.1773503325	1	-0.426267131500001	0	-0.489991236500001	0	-0.101730582500002	0	0.561842832	1
TGME49_200320	8.m00002	HXGPRT	-0.800227913999999	-1	-0.480024897499999	0	1.433472697	1	0.91100691	1	0.974832872	1	0.6307660115	1
TGME49_292320	80.m02365	N/A	-0.179837466999999	0	1.025712673	1	0.5706909405	1	0.267799166500001	0	0.664849224000001	1	0.318923307000001	0
TGME49_232210	44.m02710	N/A	-0.246859703	0	0.5328581705	0	0.802595552500001	1	0.78915161	1	0.5788758335	0	0.210664381000001	0
TGME49_231150	44.m02643	N/A	0.0776712240000013	0	0.7911785085	1	0.690292723499999	1	0.2161221985	0	0.310097527999999	0	0.580715229499999	1
TGME49_295090	83.m01310	N/A	0.832602583500003	1	0.723250245499999	1	-0.0088022410000006	0	0.607834151500001	1	0.479662629499999	1	0.030781643000001	0
TGME49_254640	52.m02718	N/A	1.1948170735	1	0.540740300499999	0	0.255020509999999	0	-0.2851293705	0	0.196234769999999	0	0.762991296999999	1
TGME49_308010	551.m00232	N/A	0.9976814135	1	0.504886383	0	0.646041799	1	0.397968969	0	0.0185293454999993	0	0.0995194635000001	0
TGME49_315140	583.m09166	N/A	0.104416951000001	0	0.368288759000001	0	0.717087558000001	1	0.286053117000001	0	0.641645900000001	1	0.546701338500001	1
TGME49_214600	33.m01296	N/A	0.556989989000001	1	0.288810801500001	0	0.631675613000001	1	0.44637441	0	0.445896300500001	0	0.293884414500002	0
TGME49_211870	28.m00546	N/A	0.497600379000001	0	0.4788623605	0	0.377933127499999	0	0.110420359500001	0	0.701377732000001	1	0.495578464	0
TGME49_239320	49.m05649	N/A	-0.539654849	-1	-0.687980207999998	-1	0.850910565	1	1.023674647	1	1.265230856	1	0.7484976855	1
TGME49_270320	59.m00077	N/A	0.472707021000002	0	0.640664485500001	1	0.492211430000002	0	0.428596828500003	0	0.399273980500001	0	0.226772406500001	0
TGME49_287490	77.m00089	N/A	2.0878357295	1	1.627345258	1	-0.346679271999998	0	-0.3894637445	0	-0.433057552999998	0	0.107734937	0
TGME49_259080	55.m04811	N/A	0.7348965455	1	0.747499002500001	1	0.571107655500001	1	0.186340131000001	0	0.183539810000001	0	0.2286605995	0
TGME49_314740	583.m05633	N/A	0.3761962815	0	0.4941673335	0	0.732157829999999	1	0.291443935	0	0.4467536945	0	0.309065849999999	0
TGME49_243430	49.m03345	N/A	0.900423141000001	1	1.0779005235	1	0.4726717155	0	0.185528294500001	0	-0.0999479874999989	0	0.110960422500001	0
TGME49_305820	541.m01195	N/A	-0.771532435	-1	0.590774234	1	0.0702551145000019	0	0.730403079000001	1	0.976964759	1	1.0471931035	1
TGME49_247030	50.m03150	N/A	0.571030926000001	0	0.969854216000001	1	0.554641849500002	0	0.0656693140000009	0	0.231688425000001	0	0.250916384500001	0
TGME49_219310	38.m01113	N/A	-0.351651458499997	0	-0.340885781499999	0	0.965629510000002	1	0.955077806000001	1	1.031711483	1	0.382593342000001	0
TGME49_220250	39.m00622	N/A	0.983624192500002	1	0.766643836000001	1	0.029752256500001	0	0.0793552455000031	0	0.366676825500002	0	0.4139675045	0
TGME49_248690	50.m03253	N/A	0.8825232035	1	0.5178674	0	0.692571966500001	1	0.052824004000001	0	0.174958625	0	0.318489119499999	0
TGME49_246570	50.m03121	N/A	1.6053614375	1	0.9593902795	1	0.0753418790000007	0	0.0438165344999994	0	0.0801815725000008	0	-0.126350189	0
TGME49_214930	33.m01321	N/A	0.894232528499999	1	0.560377780499999	1	0.1026521775	0	0.5857300935	1	0.445931031499999	0	0.0435811130000001	0
TGME49_315910	583.m05715	N/A	0.343083708	0	0.528049361500001	1	0.6812800815	1	0.5866835255	1	0.305271812999999	0	0.187303591500001	0
TGME49_264740	57.m01697	N/A	-0.1344397955	0	0.21020364	0	0.413793415499999	0	0.641602555999999	1	0.786347677999999	1	0.713300191	1
TGME49_260800	55.m04906	N/A	0.247521974500001	0	0.051622242500001	0	0.490119057500001	1	0.7243620355	1	0.637436109500001	1	0.469190608	0
TGME49_223390	42.m03275	N/A	0.8764724025	1	0.858208649500001	1	0.165473274	0	0.277247787	0	0.2074564585	0	0.233577413500002	0
TGME49_208590	25.m00197	N/A	0.138699246500003	0	0.651541607000002	1	0.716698568500003	1	0.342411181500002	0	0.279951483500001	0	0.487784217000002	0
TGME49_237010	46.m01727	N/A	1.064453097	1	0.555590752500001	0	0.181998424000002	0	0.0561366879999996	0	0.408827816500001	0	0.349484228500001	0
TGME49_306210	541.m01218	CDC73	0.217115101000002	0	0.3682931565	0	0.8520634625	1	0.144071596000001	0	0.2898967585	0	0.744707681	1
TGME49_316180	583.m09159	N/A	1.038569812	1	0.9837971855	1	0.511700884000001	1	-0.0501081749999992	0	0.199024241500001	0	-0.0686791054999993	0
TGME49_315280	583.m05669	N/A	0.583464162500001	0	0.150392824	0	0.7325480255	1	0.419764379499999	0	0.37762025	0	0.349184442499999	0
TGME49_233410	44.m02794	N/A	0.297551074000002	0	0.0878472655000015	0	0.509560272500001	1	0.238600345000001	0	0.534187911500001	1	0.9426712045	1
TGME49_219200	38.m01116	N/A	0.790955149000002	1	1.243029069	1	0.215598954500001	0	0.0609640130000013	0	0.0611261030000021	0	0.233270667000001	0
TGME49_260500	55.m00278	N/A	0.277950227000002	0	-0.236677968	0	0.724175465000001	1	0.694779367	1	0.3921200115	0	0.749672646500001	1
TGME49_259210	55.m04820	C2ORF60	-0.330498320499999	0	0.644618127	1	0.6517905395	1	0.492385991	1	0.835409621000001	1	0.306982213	0
TGME49_249260	50.m03287	N/A	-0.0667541264999985	0	0.962983896000001	1	0.570436614000002	1	0.299215200500001	0	0.717589365500002	1	0.111159667000001	0
TGME49_203000	20.m05966	N/A	0.378425695500001	0	0.3289452095	0	0.5280971315	0	0.290696203	0	0.5750847135	1	0.492845875	0
TGME49_251780	50.m00085	N/A	-0.0697224914999981	0	-0.00852710449999883	0	0.780009390500002	1	0.752664425500002	1	1.1032209765	1	0.0358194765000017	0
TGME49_289510	80.m02218	N/A	0.534648196000001	1	0.605416857000001	1	0.3925840455	0	0.4465431505	0	0.3538734815	0	0.258201286499999	0
TGME49_311240	583.m05418	N/A	0.271572178500002	0	0.639893194	1	0.670636213000001	1	0.231566477500001	0	0.521548105500002	1	0.255592011	0
TGME49_225320	42.m00061	N/A	0.458822110000001	0	-0.165906960499999	0	0.713463076500001	1	0.309004996000001	0	0.205715673000001	0	1.0666833795	1
TGME49_257070	55.m04673	N/A	1.2222788515	1	0.759748151000002	1	0.361149298500001	0	0.0406478705	0	-0.0464964489999984	0	0.245961866	0
TGME49_214350	33.m01280	N/A	-0.1906448005	0	-1.084739622	-1	1.373536751	1	0.787440093000002	1	1.255363059	1	0.440024655500001	0
TGME49_272650	59.m03644	N/A	0.336972982999999	0	0.564731779	1	0.6490533325	1	0.248828044500001	0	0.458149416999999	0	0.323112764999999	0
TGME49_213760	31.m01817	N/A	1.4305481625	1	1.2695971155	1	0.0564581224999996	0	-0.248458810999999	0	-0.0775288515000003	0	0.149517892	0
